Brand,Battery_capacity(mAh),Screen_size(inches),Processor,Operating system,Resolution_height(px),Price,Internal_storage(GB),Resolution_width(px),Rear_Camera(MP),Front_Camera(MP),RAM(GB),Number of SIMs
intex,2200,5,4,android,1280.0,8.824824939175638,2.833213344056216,6.580639137284949,2.1972245773362196,1.0986122886681098,1.3862943611198906,16
intex,3000,5,4,android,1280.0,8.039157390473237,2.1972245773362196,6.580639137284949,1.791759469228055,1.0986122886681098,0.6931471805599453,16
microsoft,2000,5,4,windows,1280.0,9.209439966733019,2.833213344056216,6.580639137284949,2.1972245773362196,1.791759469228055,0.6931471805599453,1
lg,2520,5,8,android,1920.0,8.987321812850125,2.833213344056216,6.985641817639208,2.6390573296152584,2.1972245773362196,1.0986122886681098,1
intex,2500,5,4,android,1280.0,8.006367567650246,2.1972245773362196,6.580639137284949,2.1972245773362196,1.0986122886681098,0.6931471805599453,16
intex,1400,4,4,android,800.0,7.937374696163295,1.6094379124341003,6.175867270105761,1.0986122886681098,1.0986122886681098,0.0,16
lava,2500,5,4,android,1280.0,8.984818995876008,2.1972245773362196,6.580639137284949,2.1972245773362196,1.791759469228055,1.0986122886681098,16
lava,2000,5,4,android,1280.0,8.507142855562735,1.6094379124341003,6.580639137284949,1.791759469228055,1.0986122886681098,0.0,16
lenovo,5000,6,8,android,1920.0,8.946374826141717,3.4965075614664802,6.985641817639208,2.6390573296152584,1.791759469228055,1.3862943611198906,16
lava,2500,5,4,android,1280.0,8.291797105048733,2.1972245773362196,6.580639137284949,1.791759469228055,1.0986122886681098,0.6931471805599453,16
intex,1500,4,1,android,800.0,8.003363058629947,2.1972245773362196,6.175867270105761,1.791759469228055,0.0,0.6931471805599453,16
intex,1800,5,1,android,854.0,8.517193191416238,2.1972245773362196,6.175867270105761,1.791759469228055,1.0986122886681098,0.6931471805599453,16
panasonic,3200,5,4,android,1280.0,8.575462099540212,2.833213344056216,6.580639137284949,2.1972245773362196,1.791759469228055,1.0986122886681098,16
lyf,2000,5,4,android,854.0,8.612503371220562,2.1972245773362196,6.175867270105761,1.791759469228055,1.791759469228055,0.6931471805599453,16
lava,2500,5,4,android,1280.0,8.294049640102028,2.1972245773362196,6.580639137284949,2.1972245773362196,1.791759469228055,1.0986122886681098,16
zopo,2500,5,4,android,1280.0,9.392745258631441,2.833213344056216,6.580639137284949,2.6390573296152584,1.791759469228055,1.0986122886681098,16
iball,2600,6,4,android,1280.0,8.935903526274423,2.833213344056216,6.580639137284949,2.6390573296152584,2.1972245773362196,1.0986122886681098,16
micromax,3000,5,4,android,854.0,8.293049139768444,2.1972245773362196,6.175867270105761,1.791759469228055,1.0986122886681098,0.6931471805599453,16
vivo,2350,5,4,android,960.0,9.116029692504942,2.833213344056216,6.293419278846481,2.1972245773362196,1.791759469228055,1.0986122886681098,16
lava,3000,6,4,android,1280.0,9.018089684104343,2.833213344056216,6.580639137284949,2.6390573296152584,2.1972245773362196,1.3862943611198906,16
lyf,2400,5,8,android,1280.0,8.955577146281511,2.833213344056216,6.580639137284949,2.6390573296152584,1.791759469228055,1.0986122886681098,16
lyf,2600,5,8,android,1920.0,8.476579508530941,2.833213344056216,6.985641817639208,2.6390573296152584,1.791759469228055,1.0986122886681098,16
lenovo,3500,6,8,android,1920.0,9.103979355984773,2.833213344056216,6.985641817639208,2.6390573296152584,2.1972245773362196,1.0986122886681098,16
panasonic,2350,5,8,android,1280.0,9.546026585476431,3.4965075614664802,6.580639137284949,2.6390573296152584,1.791759469228055,1.3862943611198906,16
swipe,2500,5,4,android,1280.0,8.1886891244442,2.833213344056216,6.580639137284949,2.1972245773362196,1.791759469228055,1.0986122886681098,16
lava,2000,5,4,android,854.0,8.146129510025405,2.1972245773362196,6.175867270105761,1.791759469228055,1.0986122886681098,0.6931471805599453,16
intex,2300,5,2,android,854.0,8.453401058328458,2.1972245773362196,6.175867270105761,1.0986122886681098,0.0,0.6931471805599453,16
lava,1550,4,4,android,800.0,8.556413904569519,2.1972245773362196,6.175867270105761,1.791759469228055,0.0,0.6931471805599453,16
intex,2000,5,4,android,854.0,8.471777327885755,2.1972245773362196,6.175867270105761,1.791759469228055,1.0986122886681098,0.6931471805599453,16
intex,1400,4,1,android,800.0,7.783224016336037,1.6094379124341003,6.175867270105761,1.0986122886681098,0.0,0.0,16
intex,1400,4,1,android,800.0,7.600902459542082,0.6931471805599453,6.175867270105761,1.0986122886681098,0.0,0.0,16
lenovo,2900,6,8,android,1920.0,9.546884034617925,2.833213344056216,6.985641817639208,2.6390573296152584,1.791759469228055,1.0986122886681098,16
karbonn,2300,5,4,android,854.0,8.453401058328458,2.1972245773362196,6.175867270105761,1.3862943611198906,0.6931471805599453,0.0,16
alcatel,2580,6,4,android,1280.0,8.293799608846818,2.833213344056216,6.580639137284949,2.1972245773362196,1.791759469228055,0.6931471805599453,16
lg,2125,5,4,android,854.0,6.902742737158593,2.1972245773362196,6.175867270105761,1.791759469228055,1.791759469228055,0.6931471805599453,1
lg,2300,5,4,android,1280.0,8.292798858200374,2.1972245773362196,6.580639137284949,2.6390573296152584,1.791759469228055,0.6931471805599453,1
intex,1700,5,2,android,854.0,8.24301946898925,1.6094379124341003,6.175867270105761,1.791759469228055,1.0986122886681098,0.0,16
lava,2000,5,4,android,854.0,7.9724660159745655,2.1972245773362196,6.175867270105761,1.791759469228055,1.0986122886681098,0.0,16
intex,2000,5,4,android,854.0,8.364275084991524,2.1972245773362196,6.175867270105761,1.0986122886681098,0.0,0.6931471805599453,16
karbonn,2000,5,4,android,960.0,9.071193240566025,2.1972245773362196,6.293419278846481,2.1972245773362196,1.3862943611198906,0.6931471805599453,16
xolo,2300,5,4,android,1280.0,8.987196820661973,2.1972245773362196,6.580639137284949,2.1972245773362196,1.791759469228055,0.6931471805599453,16
zen,2900,6,4,android,960.0,8.226840890408578,2.1972245773362196,6.293419278846481,1.791759469228055,1.0986122886681098,0.6931471805599453,16
videocon,2200,5,4,android,1280.0,7.989899374942939,2.1972245773362196,6.580639137284949,2.6390573296152584,1.791759469228055,0.6931471805599453,16
intex,2000,5,4,android,1280.0,8.45531778769815,2.1972245773362196,6.580639137284949,2.1972245773362196,1.0986122886681098,0.6931471805599453,16
intex,2000,5,4,android,854.0,7.696212639346407,2.1972245773362196,6.175867270105761,1.0986122886681098,0.0,0.0,16
kult,2350,5,4,android,1280.0,8.411832675758411,2.833213344056216,6.580639137284949,2.6390573296152584,1.791759469228055,1.3862943611198906,16
micromax,2100,5,8,android,1280.0,8.33110454805304,2.833213344056216,6.580639137284949,2.6390573296152584,1.791759469228055,1.3862943611198906,16
asus,3450,7,4,android,600.0,8.732304571033183,2.1972245773362196,6.932447891572509,1.791759469228055,0.0,0.6931471805599453,16
xiaomi,3100,6,4,android,1280.0,9.104979856318357,2.833213344056216,6.580639137284949,2.6390573296152584,1.791759469228055,1.0986122886681098,16
iball,2200,6,4,android,1280.0,8.294049640102028,2.1972245773362196,6.580639137284949,2.1972245773362196,1.791759469228055,0.6931471805599453,16
micromax,2500,6,4,android,1280.0,8.474494436883122,2.833213344056216,6.580639137284949,2.6390573296152584,1.791759469228055,1.3862943611198906,16
micromax,2000,5,4,android,1280.0,8.515391569469609,2.1972245773362196,6.580639137284949,2.1972245773362196,1.791759469228055,0.6931471805599453,16
gionee,2000,5,8,android,1280.0,8.85366542803745,2.833213344056216,6.580639137284949,1.791759469228055,1.0986122886681098,0.6931471805599453,16
zte,2800,5,8,android,1280.0,7.972810784121404,2.833213344056216,6.580639137284949,2.6390573296152584,2.1972245773362196,1.0986122886681098,16
panasonic,2500,6,8,android,1280.0,8.852378886511985,2.833213344056216,6.580639137284949,2.6390573296152584,1.791759469228055,1.0986122886681098,16
samsung,3300,6,8,android,1920.0,9.210340371976184,2.833213344056216,6.985641817639208,2.6390573296152584,1.791759469228055,1.3862943611198906,1
videocon,2200,5,8,android,1280.0,8.762646029650282,2.1972245773362196,6.580639137284949,2.1972245773362196,1.791759469228055,0.6931471805599453,16
videocon,1600,5,4,android,854.0,8.006367567650246,2.1972245773362196,6.175867270105761,1.0986122886681098,0.0,0.6931471805599453,16
micromax,2500,5,4,android,480.0,8.922658299524402,2.1972245773362196,6.75110146893676,1.791759469228055,1.0986122886681098,0.6931471805599453,16
lava,2900,5,4,android,1280.0,9.392745258631441,2.833213344056216,6.580639137284949,2.6390573296152584,1.791759469228055,1.3862943611198906,16
intex,4000,5,4,android,1280.0,8.517193191416238,2.1972245773362196,6.580639137284949,1.791759469228055,1.0986122886681098,0.6931471805599453,16
lava,2000,5,4,android,854.0,8.006367567650246,2.1972245773362196,6.175867270105761,1.791759469228055,0.0,0.6931471805599453,16
samsung,2600,5,4,android,1280.0,8.517193191416238,2.1972245773362196,6.580639137284949,2.1972245773362196,1.791759469228055,0.6931471805599453,1
intex,2300,5,2,android,854.0,8.316544717929398,2.1972245773362196,6.175867270105761,1.0986122886681098,0.0,0.0,16
micromax,2000,5,4,android,1280.0,8.30671904320269,2.833213344056216,6.580639137284949,2.1972245773362196,1.0986122886681098,1.0986122886681098,16
micromax,1750,5,4,android,854.0,8.242756345714477,2.1972245773362196,6.175867270105761,2.1972245773362196,1.0986122886681098,0.6931471805599453,16
intex,2150,5,4,android,1280.0,8.674196940225903,2.833213344056216,6.580639137284949,2.1972245773362196,1.0986122886681098,1.3862943611198906,16
intex,1400,4,1,android,800.0,7.696212639346407,0.6931471805599453,6.175867270105761,0.0,0.0,0.0,16
intex,2000,5,4,android,854.0,7.696212639346407,2.1972245773362196,6.175867270105761,1.0986122886681098,0.0,0.0,16
iball,2100,5,4,android,854.0,8.45531778769815,2.1972245773362196,6.175867270105761,2.1972245773362196,1.3862943611198906,0.6931471805599453,16
gionee,3150,6,8,android,1280.0,8.778171881033469,2.833213344056216,6.580639137284949,2.6390573296152584,1.791759469228055,1.3862943611198906,16
infocus,2600,6,4,android,1280.0,8.852378886511985,2.833213344056216,6.580639137284949,2.6390573296152584,2.1972245773362196,1.0986122886681098,16
htc,2800,6,8,android,1920.0,8.987196820661973,2.833213344056216,6.985641817639208,2.6390573296152584,1.6094379124341003,1.0986122886681098,16
htc,2800,6,8,android,1280.0,9.357639058997062,2.833213344056216,6.580639137284949,2.6390573296152584,1.791759469228055,0.6931471805599453,16
intex,2500,5,4,android,854.0,8.497194544909547,2.1972245773362196,6.175867270105761,1.791759469228055,0.0,0.6931471805599453,16
intex,1400,4,2,android,800.0,8.366370301681654,2.1972245773362196,6.175867270105761,0.0,0.0,0.0,16
xolo,2400,5,8,android,1920.0,9.210340371976184,3.4965075614664802,6.985641817639208,2.6390573296152584,1.791759469228055,1.3862943611198906,16
infocus,2000,5,4,android,854.0,7.820439515262181,2.1972245773362196,6.175867270105761,1.791759469228055,1.0986122886681098,0.6931471805599453,16
karbonn,2000,4,1,android,800.0,7.8632667240095735,0.6931471805599453,6.175867270105761,1.0986122886681098,0.0,0.0,16
oppo,2420,5,4,android,960.0,9.012011377036412,2.833213344056216,6.293419278846481,2.1972245773362196,1.791759469228055,0.6931471805599453,16
samsung,3000,6,4,android,1280.0,9.208137948420983,2.1972245773362196,6.580639137284949,2.6390573296152584,1.791759469228055,0.6931471805599453,16
micromax,2000,5,4,android,854.0,7.783224016336037,1.0986122886681098,6.175867270105761,1.791759469228055,1.0986122886681098,0.0,16
samsung,2600,5,4,android,1280.0,8.445911989411274,2.1972245773362196,6.580639137284949,2.1972245773362196,1.791759469228055,0.6931471805599453,16
lenovo,2000,4,4,android,800.0,8.174702882469461,2.1972245773362196,6.175867270105761,1.791759469228055,0.0,0.6931471805599453,16
lenovo,2300,5,4,android,1280.0,8.698013622083925,2.833213344056216,6.580639137284949,2.6390573296152584,1.791759469228055,1.0986122886681098,16
lava,4000,5,4,android,854.0,9.071193240566025,2.1972245773362196,6.175867270105761,2.1972245773362196,1.0986122886681098,1.0986122886681098,16
intex,2000,5,4,android,1280.0,8.575650760987806,2.1972245773362196,6.580639137284949,1.791759469228055,0.0,0.6931471805599453,16
intex,2500,5,4,android,1280.0,9.137877200242468,2.833213344056216,6.580639137284949,2.1972245773362196,1.791759469228055,1.3862943611198906,16
zopo,3000,6,8,android,1920.0,8.779557455883728,2.833213344056216,6.985641817639208,2.6390573296152584,1.791759469228055,1.3862943611198906,1
micromax,1450,4,4,android,800.0,7.714677473800927,1.6094379124341003,6.175867270105761,1.0986122886681098,0.6931471805599453,0.0,16
micromax,2000,5,4,android,854.0,8.006367567650246,1.6094379124341003,6.175867270105761,1.791759469228055,1.0986122886681098,0.0,16
samsung,2600,5,4,tizen,1280.0,8.515391569469609,2.1972245773362196,6.580639137284949,2.1972245773362196,1.791759469228055,0.6931471805599453,16
panasonic,2910,6,4,android,1280.0,9.047821442478408,2.1972245773362196,6.580639137284949,2.1972245773362196,1.0986122886681098,0.6931471805599453,16
panasonic,2150,5,4,android,1280.0,8.268731832117737,2.1972245773362196,6.580639137284949,2.1972245773362196,1.0986122886681098,0.6931471805599453,16
zte,2800,5,8,android,1920.0,8.682877107057168,3.4965075614664802,6.985641817639208,2.6390573296152584,2.1972245773362196,1.3862943611198906,1
iball,1700,5,2,android,854.0,8.253488028345904,2.1972245773362196,6.175867270105761,1.791759469228055,1.0986122886681098,0.0,16
microsoft,2100,5,4,windows,1280.0,8.593969030218288,2.1972245773362196,6.580639137284949,1.791759469228055,1.0986122886681098,0.6931471805599453,1
microsoft,3000,5,6,windows,2560.0,10.630818744876143,3.4965075614664802,7.273092595999522,3.044522437723423,1.791759469228055,1.3862943611198906,1
microsoft,3340,6,8,windows,2560.0,10.126631103850338,3.4965075614664802,7.273092595999522,3.044522437723423,1.791759469228055,1.3862943611198906,1
micromax,1650,5,4,android,854.0,8.006367567650246,1.6094379124341003,6.175867270105761,1.791759469228055,1.0986122886681098,0.0,16
lg,3000,6,6,android,2560.0,9.615805480084347,4.174387269895637,7.273092595999522,2.833213344056216,1.791759469228055,1.6094379124341003,1
videocon,3000,5,4,android,854.0,8.594154232552366,0.6931471805599453,6.175867270105761,2.1972245773362196,1.791759469228055,0.6931471805599453,16
videocon,2000,5,4,android,854.0,7.937374696163295,2.1972245773362196,6.175867270105761,1.791759469228055,1.0986122886681098,0.6931471805599453,16
vivo,1900,5,4,android,480.0,8.517193191416238,2.1972245773362196,6.75110146893676,1.791759469228055,1.0986122886681098,0.6931471805599453,16
samsung,1800,4,2,android,800.0,8.366602832783736,1.6094379124341003,6.175867270105761,1.791759469228055,1.0986122886681098,0.0,16
vivo,2260,5,4,android,1280.0,9.105202053852878,2.833213344056216,6.580639137284949,2.1972245773362196,1.791759469228055,0.6931471805599453,16
micromax,2820,6,4,android,1280.0,8.411832675758411,2.833213344056216,6.580639137284949,2.6390573296152584,1.791759469228055,1.0986122886681098,16
lava,2000,4,1,android,800.0,7.824046010856292,2.1972245773362196,6.175867270105761,1.791759469228055,0.0,0.0,16
micromax,2000,5,4,android,854.0,8.070906088787819,2.1972245773362196,6.175867270105761,1.791759469228055,1.0986122886681098,0.6931471805599453,16
gionee,2000,5,4,android,485.0,8.101677747454572,2.833213344056216,6.175867270105761,1.791759469228055,0.0,0.6931471805599453,16
micromax,2000,5,4,android,1280.0,8.511376306094673,2.1972245773362196,6.580639137284949,2.1972245773362196,1.791759469228055,0.6931471805599453,16
intex,4000,5,4,android,1280.0,8.698013622083925,2.1972245773362196,6.580639137284949,1.791759469228055,1.0986122886681098,0.6931471805599453,16
micromax,4000,6,4,android,1280.0,8.698013622083925,2.833213344056216,6.580639137284949,2.1972245773362196,1.791759469228055,1.0986122886681098,16
intex,1850,5,4,android,1280.0,8.3654396361887,2.1972245773362196,6.580639137284949,2.1972245773362196,2.1972245773362196,0.6931471805599453,16
iball,2000,5,4,android,1280.0,8.294049640102028,2.833213344056216,6.580639137284949,2.6390573296152584,2.1972245773362196,1.0986122886681098,16
micromax,4000,5,4,android,1280.0,8.364275084991524,2.1972245773362196,6.580639137284949,2.1972245773362196,1.0986122886681098,1.0986122886681098,16
htc,2800,6,8,android,1280.0,8.699514748210191,2.833213344056216,6.580639137284949,2.6390573296152584,1.791759469228055,1.0986122886681098,16
lenovo,3900,5,4,android,1280.0,8.85366542803745,2.833213344056216,6.580639137284949,2.1972245773362196,1.791759469228055,1.0986122886681098,16
sony,3430,6,8,android,3840.0,10.959557617938563,3.4965075614664802,7.6783263565068856,3.1780538303479458,1.791759469228055,1.3862943611198906,16
acer,2420,5,4,android,1280.0,8.657129031713755,2.833213344056216,6.580639137284949,2.1972245773362196,2.1972245773362196,1.0986122886681098,1
micromax,1850,5,4,android,854.0,8.294049640102028,2.1972245773362196,6.175867270105761,1.791759469228055,1.0986122886681098,0.6931471805599453,16
intex,2000,5,4,android,854.0,8.216088098632316,2.1972245773362196,6.175867270105761,2.1972245773362196,1.0986122886681098,0.0,16
iball,1800,5,4,android,854.0,8.516392871245468,0.6931471805599453,6.175867270105761,2.1972245773362196,1.3862943611198906,0.6931471805599453,16
