Name,Brand,Battery_capacity(mAh),Screen_size(inches),Touchscreen,Processor,Operating system,Wi-Fi,Bluetooth,GPS,3G,4G/ LTE,Resolution_width(px),Resolution_height(px),Price,Internal_storage(GB),Rear_Camera(MP),Front_Camera(MP),RAM(GB),Number of SIMs
Lava V2s,Lava,-0.49502752985538817,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.412054873292933,-0.9507491645738099,-0.4013041151763782,0.4746544835841936,-0.08478362749881975,0.41659169399276824
Videocon Krypton V50FG,Videocon,-0.8386611138689626,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.79497643168877,-0.2239363612360481,0.41562338496454787,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Lava A52,Lava,-1.9841063939142105,-1.9689604966969507,Yes,-1.6071417633472638,Android,Yes,Yes,Yes,Yes,No,-1.2152442613197985,-1.2303774578224316,7.600902459542082,-1.6224762390712573,-2.373484045202152,-2.036775271398481,-2.160467303153425,0.41659169399276824
Intex Cloud Force,Intex,-0.49502752985538817,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-1.2152442613197985,-1.1332572914826815,8.111928063310739,-0.9507491645738099,-1.1388856413311217,-2.036775271398481,-0.8927828434925102,0.41659169399276824
Intex Aqua 4G Strong,Intex,-1.4113837538915865,-1.9689604966969507,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-1.2152442613197985,-1.2303774578224316,8.77971129020447,-1.6224762390712573,-2.373484045202152,-2.036775271398481,-0.8927828434925102,0.41659169399276824
Lava Flair S1,Lava,-1.354111489889324,-0.5553478324017044,Yes,-1.6071417633472638,Android,Yes,Yes,Yes,Yes,No,-1.2152442613197985,-1.1332572914826815,7.600902459542082,-0.9507491645738099,-1.8650671227087645,-2.036775271398481,-2.160467303153425,0.41659169399276824
InFocus Bingo 20 (M425),InFocus,-0.7241165858644377,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,0.15110081838887326,-1.805904369465395,8.409830673087738,-0.9507491645738099,-0.4013041151763782,-0.06655195422890328,-0.8927828434925102,0.41659169399276824
Panasonic T50,Panasonic,-1.5259282818961113,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-1.2152442613197985,-1.1332572914826815,8.818926087090677,-0.9507491645738099,-1.1388856413311217,-0.9049300241120559,-0.8927828434925102,0.41659169399276824
Intex Aqua Twist,Intex,-0.8386611138689626,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-1.2152442613197985,-1.1332572914826815,8.160518247477505,-0.9507491645738099,-1.1388856413311217,-2.036775271398481,-0.8927828434925102,0.41659169399276824
mPhone 8,mPhone,0.1349673741694982,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,8.779557455883728,1.3087674093511814,1.2657944329065811,0.4746544835841936,1.0091139351558178,0.41659169399276824
mPhone 7 Plus,mPhone,-0.38048300185086337,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,8.909235279192261,0.5340813189817668,0.7790173689482113,0.4746544835841936,0.5204715396506635,0.41659169399276824
Intex Cloud Breeze,Intex,-0.7241165858644377,-0.5553478324017044,Yes,-1.6071417633472638,Android,Yes,Yes,Yes,Yes,No,-1.2152442613197985,-1.1332572914826815,8.006367567650246,-0.9507491645738099,-1.1388856413311217,-0.9049300241120559,-0.8927828434925102,0.41659169399276824
Lyf Wind 6,Lyf,-0.7813888498667001,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-1.2152442613197985,-1.1332572914826815,8.160518247477505,-0.9507491645738099,-1.1388856413311217,-0.06655195422890328,-0.8927828434925102,0.41659169399276824
Blu Life Mark,Blu,-0.7241165858644377,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.987196820661973,-0.2239363612360481,0.41562338496454787,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Zopo Speed 8,Zopo,0.7649622781943846,0.8582648318935419,Yes,2.0415044020897675,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.208438564686587,0.5340813189817668,1.2657944329065811,0.4746544835841936,1.0091139351558178,0.41659169399276824
Xolo Era X,Xolo,-0.49502752985538817,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.425077902508432,-0.9507491645738099,-0.4013041151763782,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Intex Aqua Fish,Intex,-0.49502752985538817,-0.5553478324017044,Yes,-0.6949802219880059,Sailfish,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.476371196895983,-0.2239363612360481,-0.4013041151763782,-0.9049300241120559,-0.08478362749881975,0.41659169399276824
ZTE Blade V7 Lite,ZTE,-0.49502752985538817,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.253488028345904,-0.2239363612360481,-0.4013041151763782,0.4746544835841936,-0.08478362749881975,-2.1322667433044113
Sony Xperia X,Sony,-0.3575740962499584,-0.5553478324017044,Yes,-2.0632225340268926,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.903037451255743,0.5340813189817668,1.4311616130683487,1.1112066667444338,0.5204715396506635,-2.1322667433044113
Sony Xperia XA,Sony,-0.7241165858644377,-0.5553478324017044,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.986571625268054,-0.2239363612360481,0.41562338496454787,0.4746544835841936,-0.08478362749881975,-2.1322667433044113
HTC Desire 825,HTC,-0.26593847384633856,0.8582648318935419,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.973478148521036,-0.2239363612360481,0.41562338496454787,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
HTC Desire 630,HTC,-0.8386611138689626,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,9.239899174217728,-0.2239363612360481,0.41562338496454787,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
HP Elite x3,HP,1.3949571822192708,0.8582648318935419,Yes,-0.6949802219880059,Windows,Yes,Yes,Yes,Yes,Yes,2.3298672968432417,1.935020556213867,11.39324062202425,1.3087674093511814,0.6652575346075624,0.4746544835841936,1.0091139351558178,-2.1322667433044113
Alcatel Idol 4,Alcatel,-0.3690285490504109,-0.5553478324017044,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.740968623038354,-0.2239363612360481,0.41562338496454787,0.4746544835841936,0.5204715396506635,-2.1322667433044113
Intex Aqua Ace Mini,Intex,0.07769511016723579,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.83200393125627,-0.2239363612360481,-0.4013041151763782,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Swipe Konnect 5.1,Swipe,0.07769511016723579,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-1.2152442613197985,-1.1332572914826815,8.318742252692399,-0.9507491645738099,-0.4013041151763782,-0.5696321388791182,-0.8927828434925102,0.41659169399276824
LG Stylus 2,LG,0.07769511016723579,0.8582648318935419,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.987196820661973,-0.2239363612360481,0.41562338496454787,0.4746544835841936,-0.8927828434925102,-2.1322667433044113
Intex Cloud Crystal 2.5D,Intex,-0.8386611138689626,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.824824939175638,-0.2239363612360481,-0.4013041151763782,-0.9049300241120559,0.5204715396506635,0.41659169399276824
Intex Aqua Freedom,Intex,0.07769511016723579,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-0.3289663717790384,-0.3670870903579865,8.039157390473237,-0.9507491645738099,-1.1388856413311217,-0.9049300241120559,-0.8927828434925102,0.41659169399276824
Microsoft Lumia 650,Microsoft,-1.067750169878012,-0.5553478324017044,Yes,-0.6949802219880059,Windows,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,9.209439966733019,-0.2239363612360481,-0.4013041151763782,-0.06655195422890328,-0.8927828434925102,-2.1322667433044113
LG X cam,LG,-0.4721186242544832,-0.5553478324017044,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,8.987321812850125,-0.2239363612360481,0.41562338496454787,0.4746544835841936,-0.08478362749881975,-2.1322667433044113
Intex Aqua Craze,Intex,-0.49502752985538817,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.006367567650246,-0.9507491645738099,-0.4013041151763782,-0.9049300241120559,-0.8927828434925102,0.41659169399276824
Intex Aqua Lite,Intex,-1.7550173379051608,-1.9689604966969507,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-1.2152442613197985,-1.2303774578224316,7.937374696163295,-1.6224762390712573,-2.373484045202152,-0.9049300241120559,-2.160467303153425,0.41659169399276824
Lava X11,Lava,-0.49502752985538817,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.984818995876008,-0.9507491645738099,-0.4013041151763782,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Lava A88,Lava,-1.067750169878012,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.507142855562735,-1.6224762390712573,-1.1388856413311217,-0.9049300241120559,-2.160467303153425,0.41659169399276824
Lenovo Vibe P1 Turbo,Lenovo,2.3685856702577315,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,8.946374826141717,0.5340813189817668,0.41562338496454787,-0.06655195422890328,0.5204715396506635,0.41659169399276824
Lava A71,Lava,-0.49502752985538817,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.291797105048733,-0.9507491645738099,-1.1388856413311217,-0.9049300241120559,-0.8927828434925102,0.41659169399276824
Intex Aqua Wing,Intex,-1.640472809900636,-1.9689604966969507,Yes,-2.0632225340268926,Android,Yes,Yes,Yes,Yes,Yes,-1.2152442613197985,-1.2303774578224316,8.003363058629947,-0.9507491645738099,-1.1388856413311217,-2.036775271398481,-0.8927828434925102,0.41659169399276824
Intex Aqua Raze,Intex,-1.2968392258870618,-0.5553478324017044,Yes,-2.0632225340268926,Android,Yes,Yes,Yes,Yes,Yes,-1.2152442613197985,-1.1332572914826815,8.517193191416238,-0.9507491645738099,-1.1388856413311217,-0.9049300241120559,-0.8927828434925102,0.41659169399276824
Panasonic P66 Mega,Panasonic,0.3067841661762854,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,No,Yes,Yes,No,-0.3289663717790384,-0.3670870903579865,8.575462099540212,-0.2239363612360481,-0.4013041151763782,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Lyf Flame 1,Lyf,-1.067750169878012,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-1.2152442613197985,-1.1332572914826815,8.612503371220562,-0.9507491645738099,-1.1388856413311217,-0.06655195422890328,-0.8927828434925102,0.41659169399276824
Lava X3,Lava,-0.49502752985538817,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-0.3289663717790384,-0.3670870903579865,8.294049640102028,-0.9507491645738099,-0.4013041151763782,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Zopo Hero 1,Zopo,-0.49502752985538817,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,9.392745258631441,-0.2239363612360481,0.41562338496454787,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
iBall Cobalt 5.5F Youva,iBall,-0.38048300185086337,0.8582648318935419,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.935903526274423,-0.2239363612360481,0.41562338496454787,0.4746544835841936,-0.08478362749881975,0.41659169399276824
Micromax Canvas Juice 4,Micromax,0.07769511016723579,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-1.2152442613197985,-1.1332572914826815,8.293049139768444,-0.9507491645738099,-1.1388856413311217,-0.9049300241120559,-0.8927828434925102,0.41659169399276824
Vivo Y51L,Vivo,-0.6668443218621753,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.9936747889346085,-0.9426140020009499,9.116029692504942,-0.2239363612360481,-0.4013041151763782,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Lava V5,Lava,0.07769511016723579,0.8582648318935419,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,9.018089684104343,-0.2239363612360481,0.41562338496454787,0.4746544835841936,0.5204715396506635,0.41659169399276824
Lyf Water 2,Lyf,-0.609572057859913,-0.5553478324017044,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.955577146281511,-0.2239363612360481,0.41562338496454787,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Lyf Water 1,Lyf,-0.38048300185086337,-0.5553478324017044,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,8.476579508530941,-0.2239363612360481,0.41562338496454787,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Lenovo K5 Note,Lenovo,0.6504177501898597,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.103979355984773,-0.2239363612360481,0.41562338496454787,0.4746544835841936,-0.08478362749881975,0.41659169399276824
Panasonic Eluga Turbo,Panasonic,-0.6668443218621753,-0.5553478324017044,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,9.546026585476431,0.5340813189817668,0.41562338496454787,-0.06655195422890328,0.5204715396506635,0.41659169399276824
Swipe Virtue,Swipe,-0.49502752985538817,-0.5553478324017044,No,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-0.3289663717790384,-0.3670870903579865,8.1886891244442,-0.2239363612360481,-0.4013041151763782,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Lava P7,Lava,-1.067750169878012,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,No,Yes,No,-1.2152442613197985,-1.1332572914826815,8.146129510025405,-0.9507491645738099,-1.1388856413311217,-0.9049300241120559,-0.8927828434925102,0.41659169399276824
Intex Aqua Air II,Intex,-0.7241165858644377,-0.5553478324017044,Yes,-1.6071417633472638,Android,Yes,Yes,Yes,Yes,No,-1.2152442613197985,-1.1332572914826815,8.453401058328458,-0.9507491645738099,-2.373484045202152,-2.036775271398481,-0.8927828434925102,0.41659169399276824
Lava Iris Atom,Lava,-1.5832005458983738,-1.9689604966969507,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-1.2152442613197985,-1.2303774578224316,8.556413904569519,-0.9507491645738099,-1.1388856413311217,-2.036775271398481,-0.8927828434925102,0.41659169399276824
Intex Cloud 4G Smart,Intex,-1.067750169878012,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-1.2152442613197985,-1.1332572914826815,8.471777327885755,-0.9507491645738099,-1.1388856413311217,-0.9049300241120559,-0.8927828434925102,0.41659169399276824
Intex Cloud 3G Gem,Intex,-1.7550173379051608,-1.9689604966969507,Yes,-2.0632225340268926,Android,Yes,Yes,Yes,Yes,No,-1.2152442613197985,-1.2303774578224316,7.783224016336037,-1.6224762390712573,-2.373484045202152,-2.036775271398481,-2.160467303153425,0.41659169399276824
Intex Cloud 3G Candy,Intex,-1.7550173379051608,-1.9689604966969507,Yes,-2.0632225340268926,Android,Yes,Yes,Yes,Yes,No,-1.2152442613197985,-1.2303774578224316,7.600902459542082,-2.6696202616622533,-2.373484045202152,-2.036775271398481,-2.160467303153425,0.41659169399276824
Lenovo A7000 Turbo,Lenovo,-0.036849417837289004,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.546884034617925,-0.2239363612360481,0.41562338496454787,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Karbonn K9 Smart,Karbonn,-0.7241165858644377,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-1.2152442613197985,-1.1332572914826815,8.453401058328458,-0.9507491645738099,-1.8650671227087645,-1.34894916974778,-2.160467303153425,0.41659169399276824
Alcatel Pixi 4 (6),Alcatel,-0.40339190745176834,0.8582648318935419,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.293799608846818,-0.2239363612360481,-0.4013041151763782,-0.06655195422890328,-0.8927828434925102,0.41659169399276824
LG K7,LG,-0.9245695098723561,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-1.2152442613197985,-1.1332572914826815,6.902742737158593,-0.9507491645738099,-1.1388856413311217,-0.06655195422890328,-0.8927828434925102,-2.1322667433044113
LG K10,LG,-0.7241165858644377,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-0.3289663717790384,-0.3670870903579865,8.292798858200374,-0.9507491645738099,0.41562338496454787,-0.06655195422890328,-0.8927828434925102,-2.1322667433044113
Intex Cloud Champ,Intex,-1.4113837538915865,-0.5553478324017044,Yes,-1.6071417633472638,Android,Yes,Yes,Yes,Yes,No,-1.2152442613197985,-1.1332572914826815,8.24301946898925,-1.6224762390712573,-1.1388856413311217,-0.9049300241120559,-2.160467303153425,0.41659169399276824
Lava Iris Atom 3,Lava,-1.067750169878012,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-1.2152442613197985,-1.1332572914826815,7.9724660159745655,-0.9507491645738099,-1.1388856413311217,-0.9049300241120559,-2.160467303153425,0.41659169399276824
Intex Aqua Q7 Pro,Intex,-1.067750169878012,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-1.2152442613197985,-1.1332572914826815,8.364275084991524,-0.9507491645738099,-2.373484045202152,-2.036775271398481,-0.8927828434925102,0.41659169399276824
Karbonn Titanium Moghul,Karbonn,-1.067750169878012,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-0.9936747889346085,-0.9426140020009499,9.071193240566025,-0.9507491645738099,-0.4013041151763782,-0.5696321388791182,-0.8927828434925102,0.41659169399276824
Xolo One HD,Xolo,-0.7241165858644377,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-0.3289663717790384,-0.3670870903579865,8.987196820661973,-0.9507491645738099,-0.4013041151763782,-0.06655195422890328,-0.8927828434925102,0.41659169399276824
Zen Cinemax 2,Zen,-0.036849417837289004,0.8582648318935419,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-0.9936747889346085,-0.9426140020009499,8.226840890408578,-0.9507491645738099,-1.1388856413311217,-0.9049300241120559,-0.8927828434925102,0.41659169399276824
Videocon Z55 Krypton,Videocon,-0.8386611138689626,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,7.989899374942939,-0.9507491645738099,0.41562338496454787,-0.06655195422890328,-0.8927828434925102,0.41659169399276824
Intex Aqua Star 4G,Intex,-1.067750169878012,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.45531778769815,-0.9507491645738099,-0.4013041151763782,-0.9049300241120559,-0.8927828434925102,0.41659169399276824
Intex Cloud Cube,Intex,-1.067750169878012,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-1.2152442613197985,-1.1332572914826815,7.696212639346407,-0.9507491645738099,-2.373484045202152,-2.036775271398481,-2.160467303153425,0.41659169399276824
Kult 10,Kult,-0.6668443218621753,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.411832675758411,-0.2239363612360481,0.41562338496454787,-0.06655195422890328,0.5204715396506635,0.41659169399276824
